,00,01,02,03,04,05,10,11,12,13,14,15,20,21,22,23,24,25,30,31,32,33,34,35,40,41,42,43,44,45,50,51,52,53,54,55,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,theta,LL,blk,blk_hr
10,0.1910196316311252,0.4362851520876248,0.0057408617031405,0.0006952848355805,0.0035863886007962,0.005645479374364,0.1097409148216721,0.3656264676501359,0.0126312581951372,0.0017158151307974,0.0053543546706014,0.0038324300969742,0.002224458145843,0.0216401233352226,0.00940537675375,0.589840685706813,0.0393509068058395,0.1164381600696898,0.0008966928207918,0.0662061498661507,0.222715511850569,0.0237774285532001,0.0772368516857485,0.0843418490448983,0.0016172984008327,0.0329450112772126,0.0223932773107568,0.042410807000784,0.1657278120564042,0.1975808333251044,0.0014193307369119,0.0132444671735448,0.0052718123223004,0.0226821850348511,0.3525272095712968,0.3943162220348246,0.1916368682533334,0.0411770368466708,0.0201135386463297,0.0057975195230348,0.0702312715763331,0.0671842073344837,0.01,-18199.701253211155,1,12.0
11,0.4166308232048373,0.3013502859778718,0.0001123587838808,2.6596420889579195e-05,0.0002478738089655,0.0002412344130259,0.3359904364476327,0.389622435419137,0.0004730258989865,5.327542514601806e-05,0.0002262773733802,0.0001256862775957,0.0005309289929225,0.0001850866661918,0.1149075164624424,0.0903283335241603,0.0387753653908975,0.1898935792153765,0.0005553503370334,0.0005091198995759,0.0097535361545882,0.1331277872549071,0.1840958313123566,0.1672737832205366,0.000643620121796,0.0003698249030255,0.0642789095549877,0.1161235486684456,0.2179449227571258,0.2793264003905413,0.00052160911654,0.0001643421428311,0.1032007333368456,0.0585729009648819,0.4780838095151337,0.4760458879805289,0.0766850042060789,0.086854235495049,0.0060448684757974,0.0037851320180201,0.0360141278812394,0.0312706587438198,0.01,-17853.855583330493,2,14.0
12,0.5912939166463707,0.409256622599011,0.0007825489771037,0.0016478226675332,0.0094433023356028,0.0098672928035108,0.3475930511260565,0.4776757989607192,0.0094169520621869,0.0033881857183862,0.0141445476202104,0.0221050741537213,0.1244440411203341,0.0972220022478767,0.0894597229641945,0.0434199490569258,0.3086799632000739,0.2101649537204254,0.0981132689938746,0.0416311951527906,0.2517078558633923,0.2333860401365447,0.0950717824385972,0.2591451085587362,0.0497913516705652,0.0954299298670692,0.1112917315604192,0.1428687945113897,0.271233146299626,0.4648019492964518,0.0719429598253877,0.1261473613329402,0.0338872931025609,0.0297019042532282,0.4967683252543708,0.2444525009663893,0.0158591533453003,0.0220818005349962,4.8193131369800174e-05,0.0016080375396969,3.6288668529646423e-06,9.139135092873318e-05,0.015,-12568.115144935282,0,10.0
13,0.2266514477688937,0.246683331568412,0.0065411206642425,0.0007946712663293,0.0031102262110952,0.0031177781790297,0.1427501943105293,0.2390841669363031,0.0157317148146847,0.0021820386639158,0.005031424575802,0.0026710950462783,0.0031986580186981,0.0080806460565649,0.0124470455222331,0.548947740252324,0.0293443336829046,0.0958041560864656,0.0012520121321696,0.0194173968728744,0.2515418344105896,0.0244702817390161,0.0549965231876058,0.0711030314286531,0.0022328133131289,0.0067538939119167,0.0344387202296379,0.06422677870501,0.1236498052255523,0.1956287761186574,0.0022327038540388,0.002395570918646,0.0065978327862968,0.0218417519583011,0.3718613242613998,0.3455088659653855,0.1727000442197948,0.1332146922597989,0.015468820523479,0.0036149203521395,0.0747633937574212,0.0779857007433931,0.015,-18191.172059232613,1,12.0
14,0.394451088418893,0.327914725110313,1.5304512526809213e-05,3.1107986171285384e-06,0.0013226522697137,0.0001051977802526,0.3606478216227949,0.370310698266263,0.0001138813530236,7.777917349057772e-06,0.0012935981961583,4.562890506252642e-05,0.0003777366239837,0.000182114761576,0.1454174418418847,0.0997164271165459,0.0408062457572506,0.2711249784163682,0.0002911070067065,0.0006303651961621,0.0136701054504688,0.1502173132996413,0.1793756003949387,0.2095341994696219,0.0004436629262584,0.0004421867251418,0.0612766203760803,0.1207288885084376,0.1881901757042297,0.2922858643230859,0.0004270905558778,0.0001743272360359,0.0925249246050771,0.0428824285481984,0.5389711837360851,0.4319747676999718,0.0751882663530474,0.0836462356642242,0.0069463736848597,0.0044827993679603,0.0295558471894864,0.0312333485487684,0.015,-17847.49914415589,2,14.0
15,0.3778562558113997,0.4897523548724813,0.0009995038959592,0.0001648768312461,0.0145771480668936,0.0428574203593788,0.4525728148396355,0.3029182667465497,0.0167619400203323,0.021372840550931,0.0533063598944181,0.0287407233938165,0.3226108796125666,0.0356712602179714,0.0894916940128719,0.0580729896412736,0.2264978705525812,0.233088664636214,0.148783938180096,0.0686150280067176,0.1123139345495264,0.0422843227790197,0.0088386646734151,0.3677432018862319,0.057223768051828,0.2400468116058302,0.1129368187000713,0.1003285585752007,0.1413212212068929,0.3385913593619239,0.2072998858511124,0.1492589012405467,0.0047137896061891,0.0115282224632362,0.4280304993186411,0.0974149783988414,0.0374071328812028,0.0405410816434909,0.001709265711138,0.003095598451227,8.057503930609619e-05,0.0005152229345755,0.1,-12787.092089527365,0,10.0
16,0.0803738355866428,0.1298333210902411,5.993390103270609e-05,1.4371145069388296e-06,0.0003071313882189,0.0002210836048339,0.0866148604261793,0.0410032290255839,0.0007064927584067,0.0001021552032122,0.0008399858152305,0.0002546881525905,0.0002012514060913,0.0039992248709758,0.0014725493229256,0.2406961200796736,0.0004112193580885,0.0671885345210702,8.350756473403749e-05,0.0124676036067145,0.1656063374878345,0.0211086056509095,0.0017648739572284,0.0071717206892658,4.502346304578356e-05,0.0015401244563066,0.006664728075262,0.0897869069746123,0.0051693075424681,0.2107118116722093,0.000283959878527,0.0001774188737214,6.497534208445016e-05,0.0006678478935965,0.304429604734061,0.0536334708001,0.2273649219967345,0.2180191794220972,0.0308162177269025,0.0158583906560107,0.111155776705812,0.1324168730658349,0.1,-18222.32511795792,1,12.0
17,0.2270917163608038,0.2096153129983531,1.768758419399744e-06,1.7200759312678463e-05,8.901258215099975e-05,0.0002771304211807,0.2762715562540733,0.147204199744568,1.8978404360801065e-05,1.3016403178938674e-05,0.0002675555794133,8.36533831952144e-05,0.0001270611267684,0.000302998600869,0.0801000350445101,0.1420647997922369,0.0273867485839069,0.1773020511827185,1.697835190430578e-05,0.0013717537494929,0.1484779963205783,0.1091916660212644,0.0286688641806268,0.212073122526992,0.0003259465520017,0.0002314701571559,0.0574618591940453,0.0903040500714351,0.0442700955864055,0.3012527444189978,0.0008877419338679,4.41102756682936e-05,0.0321392114380663,0.0141430483437934,0.4662651897831049,0.1518311670311325,0.1453528811305108,0.1787184540414962,0.0144063033889898,0.0137120241244786,0.0701206915969241,0.078424091042633,0.1,-17987.35633761036,2,14.0
18,0.40388521071339,0.2128961636756096,4.8470317007672034e-05,0.0001156817574839,0.0056016625308984,0.0122210102521585,0.2724552327388033,0.5004855209612716,4.223118247277159e-05,0.0005617305453909,0.001542185755251,0.0072434926914053,0.0013034568002748,0.0007590623097263,0.2866494419351678,0.4094887778811671,0.1292640013918233,0.5970246592156362,0.0018413227737336,0.0021712748165456,0.411940878850187,0.018850151024017,0.0083861427415452,0.6736027095432637,0.0057823817087502,0.0029805887076289,0.0406775650645014,0.0548352812769627,0.1670962095696854,0.2219773755536412,0.0035187280333538,0.0016098979520953,0.0086478999647323,0.0668362065096631,0.5687644626176007,0.4332546217310393,0.1301563962242198,0.0853317226346649,0.0028551236889196,0.0002989802637738,0.0214220278233931,0.0077824130371023,0.01,-12798.065459432986,0,10.0
19,0.1964742944900893,0.3154645974452959,0.0046817650191752,0.0018962780822416,0.0047578868677035,0.011050030769283,0.1876283210145385,0.3687453901705074,0.008592467152895,0.0016916185575073,0.0021570329038769,0.0065227299116578,0.001074624039074,0.0210157982255608,0.1110014290340743,0.2924397278039975,0.1328720459993287,0.0621289490579776,0.0084481142482908,0.0348428077942992,0.4295411305236568,0.1769581372367607,0.0475278738455578,0.0141767553515052,0.0028739749054695,0.0407429725361472,0.0352206032771735,0.0150370205195236,0.1624230105979759,0.1793923913087195,0.0082022689945337,0.0328545544688812,0.0038545724736006,0.0013583318434573,0.2436794295313723,0.1724293563649176,0.1577268668598785,0.0478734572014411,0.0113514869876539,0.0135808798611792,0.1102306430598065,0.1262235859305573,0.01,-18231.076489810486,1,12.0
20,0.3044321612864062,0.208098451386614,0.003426515436256,0.0038153962490245,0.0047161572016508,0.0032813972123272,0.1632426364159422,0.2970251314515251,0.0118166470858285,0.0354635357947246,0.0045688106719512,0.0016731558368491,0.0617418474787708,0.0251001467847893,0.0779824715330623,0.0022810564612763,0.0154107171628175,0.0329843804269671,0.0470406593402928,0.0454255951877505,0.2151302874695892,0.3076582359493101,0.0041550222001377,0.0071751625856227,0.0111622631403255,0.000404157803861,0.0032592980180842,0.0002046654560609,0.2916786674652066,0.3183653367018774,0.0173662734418704,0.000438008385309,0.0003983722535512,6.114261556153484e-05,0.4014445009877392,0.2690335484640971,0.1268980757433525,0.0955473025346157,0.0285874675585917,0.0241424007963534,0.0605856795002382,0.0763351818472669,0.01,-18124.149615325925,2,14.0
21,0.4254822398253841,0.3288488403996946,5.599032148994075e-05,4.82194264339184e-05,0.0047071192792512,0.0104736905799069,0.2941700902484849,0.5493113132697981,6.252057467495409e-05,0.0003143701112111,0.0011286429407584,0.0069276063911317,0.0034763436626401,0.0278261968481579,0.2709577498577617,0.3546329767055448,0.084618148410961,0.503428338061856,0.0045308583438012,0.0364017315731376,0.3365752122431766,0.0224535643719646,0.0047146948957175,0.7278849454911432,0.012573607061094,0.0257892000988764,0.0498590357127156,0.0657386168746103,0.1390710980457654,0.2660517793484842,0.0089531703752335,0.0134943462023369,0.011699801520733,0.0647359448685422,0.5927010669266111,0.389797404190998,0.11301832924137,0.0221378310880622,0.0033893277333256,0.0004804293685255,0.0223725198715098,0.0085550548979957,0.015,-12798.474560668265,0,10.0
22,0.1914842953935232,0.1913772080318434,0.0019071612207293,0.0013913418708752,0.0373187794950836,0.0139900000300943,0.2228247388414403,0.2388198632429399,0.0032323832435475,0.0011171298198122,0.0193434222313182,0.0099479931506971,0.0007958443714527,0.0043691766190893,0.0665380930082152,0.31780512375422,0.2508023885066242,0.0994166570980965,0.0102013575699773,0.0098483022856001,0.3894462024847512,0.1350842880076581,0.0881843225013523,0.0133848687291958,0.00262704468561,0.0064371674151772,0.0241452279787854,0.0183168447527024,0.2044368896044364,0.2489895862205722,0.0091426047403352,0.0046732313766691,0.0016670004742716,0.0007432101591113,0.4894116597808539,0.1845652134551346,0.1505790879615867,0.1210758951223393,0.0190473086099755,0.0136645218020747,0.0337606713973186,0.1065927781577257,0.015,-18227.673338424735,1,12.0
23,0.3298113769932713,0.2481313272604022,0.0026309316291566,0.0025635880747843,0.0038092653262502,0.0058506514910991,0.2097708307487023,0.2913438047756823,0.0123366241203728,0.0330816569014506,0.0042294532249211,0.0027177219783988,0.0656480786932655,0.0245294737015782,0.1152583389721069,0.0044146598836374,0.0130675739901662,0.0621371671579999,0.0370968465567884,0.0453569156285846,0.2386476356566638,0.3052287202201973,0.0030864243599995,0.0155408843561693,0.0145776317326169,0.000268215124701,0.0051815935465,0.0002941857169933,0.2169769087072295,0.3807073852852414,0.0243400590717447,0.0002395087808736,0.0003226181514639,6.132756405654181e-05,0.5023924540469773,0.2392912480250796,0.1087839151114338,0.0866263831027596,0.0254110281003067,0.0247974689493253,0.0557621455473425,0.0667918855040811,0.015,-18116.02983825701,2,14.0
24,0.1263930277187589,0.1037916085969338,2.792100997200973e-06,8.474721333538477e-07,0.008712344637189,0.0116386553563738,0.1302257893582323,0.1386307119241721,0.0002771443953516,0.0004859995063759,0.0036819092018463,0.0046201362790772,2.526619687754927e-05,0.0023341396842302,0.1151008692296459,0.1725166965030434,0.0037279494247821,0.2071307745852134,7.70287912354621e-06,0.0044753679484814,0.1938088971890322,0.0178018263092406,6.547060608642616e-05,0.557231227786981,0.0001554868272463,0.0003296757804334,0.0732769319599321,0.0718000036961,0.0371294213495656,0.3751713053627325,0.000426825718942,0.000148866925829,0.0115691792462915,0.0558887153488727,0.4444120631470704,0.1089597225859797,0.2736412353207273,0.237637549292734,0.0075884828205822,0.004990015861518,0.0490732607050406,0.0390339829478953,0.1,-12927.64097091612,0,10.0
25,0.050377106093923,0.1038755320746795,0.0008187272455258,4.077891807647264e-05,0.0002223463220688,0.0002607408657994,0.1569621881875012,0.037658970759289,0.0004504906765795,2.8554665638274e-05,0.0001554779357797,0.0003165583144743,2.180228899855672e-05,0.0001623083647068,0.0100143805787082,0.1619784767317432,0.0029893258756635,0.0653208055139511,0.0006520529815052,0.000625209198512,0.202495335963659,0.0640449325048429,0.0004692138029305,0.001142905871474,2.323153197564807e-05,0.0022645528498798,0.0189297112210577,0.0173929435137666,0.0025713721605831,0.2372688118442244,0.0007531987792523,0.0002014856435818,0.0013338951598692,4.888422345244104e-05,0.250378869270393,0.0060544723459738,0.2026950225602674,0.1897303113198562,0.0301098878676794,0.0235969917081098,0.1480581332837893,0.1516080275897941,0.1,-18238.35201302413,1,12.0
26,0.0700785182945218,0.1522809860444652,0.0003080953619418,0.000288212273339,0.0003145916781133,0.0005743358379367,0.1770321062504757,0.0957314133807799,0.0023710507635377,0.0015094942587844,0.0002718900362211,7.515313040839256e-05,0.0008423163154256,0.0039478952273762,0.0285147013636148,0.0554894298374372,0.0030246816723454,0.0093629924521544,3.675705537091508e-05,0.0148310199566912,0.1419641988819014,0.1447080126028389,0.0001735855196975,0.009824724725911,0.0002541784905318,0.0001378497159467,0.001817967237105,0.0017943607898219,0.0114242626972107,0.272142325936939,0.0007015500806189,2.654916855391212e-05,5.436410715266276e-05,0.0001005878601365,0.4608733474366489,0.0165785681380531,0.18992433158055,0.1525183810351393,0.0370981838109384,0.0366061660892521,0.1051862921659834,0.134390792788895,0.1,-18138.01493097596,2,14.0
27,0.3529117781315397,0.2005018001059374,0.0073898064438543,0.0045129544360893,0.0143728097704297,0.0464099528429801,0.2186324381412993,0.3594915949630224,0.0021412523463677,0.0047594486462634,0.0167417622109299,0.0211290933521935,0.0653362416335366,0.3106870371334818,0.0093875647530595,0.0190353393097669,0.0017246636034846,0.1147754764720732,0.0261447075067172,0.2717937425729312,0.0037574340207979,0.380887667993781,0.009049092159545,0.224844902614911,0.0664594521818573,0.0940923956581128,0.0273864281735598,0.0027984867038547,0.2292207620915476,0.2051408788024743,0.0584337671924945,0.0989903026326293,0.003247120008655,0.0013539302675112,0.4214231885871499,0.3772600887809722,0.1806507098002497,0.1383657563768656,0.0100185134989158,0.0059334097973918,0.0078992514360051,0.0042190384504237,0.01,-12197.60940169523,0,10.0
28,0.1523931564392457,0.0862575188992749,0.0027212441781522,0.0174497657317245,0.0234501029778105,0.0161369559437271,0.1615515206734899,0.194336971902604,0.0023785058651587,0.0107954406823327,0.0111247787556929,0.0075719186136585,0.0114740241131554,0.0788722298814453,0.0005818718971824,0.0864195862741353,0.0372592873252217,0.1876278911698025,0.0199174144239562,0.015805102721551,0.0830277610872537,0.2819850235749294,0.0384868028768402,0.169862499352587,0.0164375716766224,0.034796313157273,0.0127123047545578,0.0011436838846273,0.2386969020195199,0.1154781889585869,0.0143418635043807,0.0277237949208992,0.0262976538929942,0.008124778962735,0.1920215736522589,0.1477848589836205,0.2075835206875135,0.1993853139768609,0.0171536204815004,0.0057257982891063,0.0831541302371678,0.1029503305231858,0.01,-17852.08387125608,1,12.0
29,0.1117798203120861,0.1690534177344247,4.064697126554235e-05,0.0001795879703495,0.0243794575562906,0.0207040886139325,0.4750887258657238,0.4874308162709448,5.098645982260767e-05,0.0001672477492574,0.0093014773305777,0.0044696263597907,0.0028308553314769,0.0026144236162543,0.3293791223824514,0.1263083534913046,0.0471075413688716,0.046782156774311,0.0007161746208591,0.0004350873201597,0.0626201061389914,0.156598709285712,0.1372796985837823,0.1607137206062107,0.0009357036408868,0.0008927760233132,0.0143185157509844,0.0328893483875333,0.2212421558661799,0.2758664072866151,0.0007923581001704,0.0003236061256918,0.0186675314773436,0.0075493500157463,0.4407979308441199,0.320269642554178,0.0839141332630283,0.0710601941141521,0.0170659266970758,0.0089503530035111,0.0786092511232555,0.0844887840030263,0.01,-18048.370986190057,2,14.0
30,0.4183779104478913,0.1783093138401897,0.0121112182619466,0.0020538187809174,0.013248791845127,0.0249209513590829,0.2913939371006445,0.3166673320874202,0.0021809130720495,0.0039913388755314,0.020033256746551,0.0089925607068191,0.0658435352822645,0.2416304087209856,0.0307498309579229,0.0183820927770303,0.001506591179555,0.1283087436126489,0.0305949270020568,0.2348804013283768,0.0048115251435227,0.351569661883545,0.0030825087149445,0.3424407759437603,0.0828864554594602,0.0866300806883789,0.0368736972750745,0.0136182200257591,0.1856250671385605,0.2254580185527298,0.0785179527600026,0.089485555724309,0.0025828444922114,0.0004923345159039,0.4741318851845898,0.3329244479442896,0.122443208628373,0.1649810044907955,0.0070901730872602,0.007027604800398,0.0055345220614635,0.0169224592682378,0.015,-12202.126460482235,0,10.0
31,0.2740797895493222,0.059792312248207,0.0008071829580307,0.0054245472290286,0.0090784365380433,0.0126037493161035,0.4406924765721937,0.1395091116714513,0.0005579781981531,0.0020833479418611,0.0028938792940643,0.0043247580435143,0.0168006385606969,0.061994606241368,5.0943798283820906e-05,0.1317135376782297,0.0150360135346196,0.3789693054435002,0.0622044499142647,0.0049103503941476,0.051933193057545,0.242349025194927,0.015268796419204,0.2308933436189538,0.0436146949406681,0.0126415642937984,0.0138275925125455,0.0001561888082885,0.1788707319410851,0.1864686622471609,0.043577553871139,0.0083882053090691,0.0276849802209241,0.0046739114115962,0.233377608323256,0.1419713557411962,0.0783032706832176,0.2304532108441788,0.018598670974243,0.0123366648012304,0.0938339133647809,0.0874199741143601,0.015,-17852.577097949343,1,12.0
32,0.0972359796338771,0.221995325434346,7.394792033203227e-05,0.0001283984800143,0.0032933522024807,0.0050368406929889,0.5480950206492068,0.451227591879078,0.0001070313339773,8.692329304152992e-05,0.001083499423725,0.0007955524668305,0.0078824414452653,0.0037347358026186,0.2691742541966265,0.1103269102730006,0.0224252815435075,0.0301264525080665,0.0015200038845147,0.0008940937823908,0.1011528856174038,0.1501458613164653,0.0822172658023764,0.1275496310935379,0.0021517167346439,0.0015353539973923,0.0193413051313505,0.0339066986191162,0.1165241917905804,0.2450405635551325,0.0024471530786939,0.0003238020910636,0.0254727152620849,0.0059111089681453,0.4261905387913859,0.2398007218560614,0.0706184616784166,0.0668118196313691,0.0154295946083761,0.0098473752945857,0.115480957619248,0.1158495960361975,0.015,-18046.233944158317,2,14.0
33,0.0185220207415285,0.0100376770957329,0.0004790093676761,1.6147532936996156e-05,0.000249220855846,0.0031499190575683,0.0505046200878206,0.005744617214107,8.621312497121747e-07,9.689639280248546e-05,0.0050704012599966,0.0001549841382709,0.0006533642614302,0.0013164364933771,0.0458517901247949,0.0747445294795036,2.1045755182401754e-09,0.1104183771944067,0.0002306488833008,0.0033375125665688,2.670511102329414e-06,0.0167709717031779,3.5709530211142255e-10,0.3562058138341201,0.0026593005141337,0.0015102202285019,3.2999601331058685e-05,0.0426062338271923,0.0246004797627148,0.1327602520812283,0.0127133431543093,0.0003828969389776,0.0016336721930147,7.16990192989406e-14,0.3101752372417896,0.0017719178978686,0.3885945266229325,0.370174942704561,0.0150237364277733,0.0119041252122453,0.0391753882355639,0.0605003013397675,0.1,-12255.34404811311,0,10.0
